run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
289,4_8562371,BreadthFirstSearch,C1,N/A,False,12_345678,23,46.0,261547,96233,1.4213
290,4_8562371,BreadthFirstSearch,C2,N/A,False,12_345678,23,57.0,261547,96233,1.486
291,4_8562371,BreadthFirstSearch,C3,N/A,False,12_345678,23,58.0,261547,96233,1.4269
292,4_8562371,BreadthFirstSearch,C4,N/A,False,12_345678,23,69.0,261547,96233,1.7262
293,4_8562371,DepthFirstSearch,C1,N/A,False,1234567_8,28,56.0,54157,20279,0.2406
294,4_8562371,DepthFirstSearch,C2,N/A,False,1234567_8,28,66.0,54157,20279,0.23
295,4_8562371,DepthFirstSearch,C3,N/A,False,1234567_8,28,74.0,54157,20279,0.2451
296,4_8562371,DepthFirstSearch,C4,N/A,False,1234567_8,28,80.0,54157,20279,0.3087
297,4_8562371,UniformCostSearch,C1,N/A,False,12_345678,23,46.0,548051,201455,4.9014
298,4_8562371,UniformCostSearch,C2,N/A,False,1234567_8,24,56.0,429621,164010,3.8334
299,4_8562371,UniformCostSearch,C3,N/A,False,12_345678,23,58.0,519355,202442,4.8982
300,4_8562371,UniformCostSearch,C4,N/A,False,12_345678,23,69.0,353623,152798,3.4539
301,7_1582643,BreadthFirstSearch,C1,N/A,False,123456_78,19,38.0,67783,24870,0.34
302,7_1582643,BreadthFirstSearch,C2,N/A,False,123456_78,19,47.0,67783,24870,0.3486
303,7_1582643,BreadthFirstSearch,C3,N/A,False,123456_78,19,48.0,67783,24870,0.3578
304,7_1582643,BreadthFirstSearch,C4,N/A,False,123456_78,19,55.0,67783,24870,0.4247
305,7_1582643,DepthFirstSearch,C1,N/A,False,123_45678,30,60.0,4685,1758,0.0192
306,7_1582643,DepthFirstSearch,C2,N/A,False,123_45678,30,73.0,4685,1758,0.019
307,7_1582643,DepthFirstSearch,C3,N/A,False,123_45678,30,77.0,4685,1758,0.0204
308,7_1582643,DepthFirstSearch,C4,N/A,False,123_45678,30,85.0,4685,1758,0.0242
309,7_1582643,UniformCostSearch,C1,N/A,False,12345678_,19,38.0,137365,50968,0.9865
310,7_1582643,UniformCostSearch,C2,N/A,False,123456_78,19,47.0,108621,39709,0.8014
311,7_1582643,UniformCostSearch,C3,N/A,False,123456_78,19,48.0,131515,48850,0.9931
312,7_1582643,UniformCostSearch,C4,N/A,False,1234567_8,20,55.0,84197,33594,0.6466
313,526813_47,BreadthFirstSearch,C1,N/A,False,12345678_,20,40.0,87305,32157,0.5077
314,526813_47,BreadthFirstSearch,C2,N/A,False,12345678_,20,50.0,87305,32157,0.5067
315,526813_47,BreadthFirstSearch,C3,N/A,False,12345678_,20,50.0,87305,32157,0.4528
316,526813_47,BreadthFirstSearch,C4,N/A,False,12345678_,20,57.0,87305,32157,0.5672
317,526813_47,DepthFirstSearch,C1,N/A,False,12345678_,28,56.0,51738,18550,0.2126
318,526813_47,DepthFirstSearch,C2,N/A,False,12345678_,28,68.0,51738,18550,0.2345
319,526813_47,DepthFirstSearch,C3,N/A,False,12345678_,28,72.0,51738,18550,0.2416
320,526813_47,DepthFirstSearch,C4,N/A,False,12345678_,28,86.0,51738,18550,0.2731
321,526813_47,UniformCostSearch,C1,N/A,False,12345678_,20,40.0,189849,70558,1.5149
322,526813_47,UniformCostSearch,C2,N/A,False,12345678_,20,50.0,174492,66340,1.2981
323,526813_47,UniformCostSearch,C3,N/A,False,12345678_,20,50.0,177714,67947,1.4135
324,526813_47,UniformCostSearch,C4,N/A,False,12345678_,20,57.0,101771,40814,0.8571
325,47856_321,BreadthFirstSearch,C1,N/A,False,1_2345678,26,52.0,412687,154296,2.1914
326,47856_321,BreadthFirstSearch,C2,N/A,False,1_2345678,26,65.0,412687,154296,2.275
327,47856_321,BreadthFirstSearch,C3,N/A,False,1_2345678,26,65.0,412687,154296,2.3011
328,47856_321,BreadthFirstSearch,C4,N/A,False,1_2345678,26,78.0,412687,154296,2.7316
329,47856_321,DepthFirstSearch,C1,N/A,False,None,inf,inf,88002,32983,0.3885
330,47856_321,DepthFirstSearch,C2,N/A,False,None,inf,inf,88002,32983,0.3981
331,47856_321,DepthFirstSearch,C3,N/A,False,None,inf,inf,88002,32983,0.3985
332,47856_321,DepthFirstSearch,C4,N/A,False,None,inf,inf,88002,32983,0.4779
333,47856_321,UniformCostSearch,C1,N/A,False,1_2345678,26,52.0,1020377,382256,9.3525
334,47856_321,UniformCostSearch,C2,N/A,False,1_2345678,26,63.0,778389,315556,7.5059
335,47856_321,UniformCostSearch,C3,N/A,False,1_2345678,26,65.0,895848,363548,8.9347
336,47856_321,UniformCostSearch,C4,N/A,False,12345_678,26,71.0,403414,176278,4.212
337,_31874256,BreadthFirstSearch,C1,N/A,False,12_345678,22,44.0,180892,66585,0.988
338,_31874256,BreadthFirstSearch,C2,N/A,False,12_345678,22,54.0,180892,66585,0.9842
339,_31874256,BreadthFirstSearch,C3,N/A,False,12_345678,22,56.0,180892,66585,0.9738
340,_31874256,BreadthFirstSearch,C4,N/A,False,12_345678,22,68.0,180892,66585,1.1925
341,_31874256,DepthFirstSearch,C1,N/A,False,None,inf,inf,97392,34985,0.4194
342,_31874256,DepthFirstSearch,C2,N/A,False,None,inf,inf,97392,34985,0.4322
343,_31874256,DepthFirstSearch,C3,N/A,False,None,inf,inf,97392,34985,0.4407
344,_31874256,DepthFirstSearch,C4,N/A,False,None,inf,inf,97392,34985,0.5392
345,_31874256,UniformCostSearch,C1,N/A,False,12_345678,22,44.0,421535,157292,3.7138
346,_31874256,UniformCostSearch,C2,N/A,False,12_345678,22,54.0,321828,125470,2.7367
347,_31874256,UniformCostSearch,C3,N/A,False,1_2345678,23,54.0,284818,107467,2.5284
348,_31874256,UniformCostSearch,C4,N/A,False,12_345678,22,68.0,331974,142063,3.2483
349,_81572463,BreadthFirstSearch,C1,N/A,False,123456_78,18,36.0,35829,13268,0.1806
350,_81572463,BreadthFirstSearch,C2,N/A,False,123456_78,18,44.0,35829,13268,0.2199
351,_81572463,BreadthFirstSearch,C3,N/A,False,123456_78,18,46.0,35829,13268,0.194
352,_81572463,BreadthFirstSearch,C4,N/A,False,123456_78,18,52.0,35829,13268,0.2172
353,_81572463,DepthFirstSearch,C1,N/A,False,1234567_8,29,58.0,7293,2605,0.0282
354,_81572463,DepthFirstSearch,C2,N/A,False,1234567_8,29,69.0,7293,2605,0.03
355,_81572463,DepthFirstSearch,C3,N/A,False,1234567_8,29,76.0,7293,2605,0.0302
356,_81572463,DepthFirstSearch,C4,N/A,False,1234567_8,29,84.0,7293,2605,0.0372
357,_81572463,UniformCostSearch,C1,N/A,False,12345678_,18,36.0,62085,22366,0.4097
358,_81572463,UniformCostSearch,C2,N/A,False,123456_78,18,44.0,64413,24223,0.4116
359,_81572463,UniformCostSearch,C3,N/A,False,12345678_,18,44.0,62792,23397,0.4038
360,_81572463,UniformCostSearch,C4,N/A,False,123456_78,18,52.0,54250,21421,0.4125
