run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
288,_34528716,DepthFirstSearch,C1,N/A,True,12345678_,30,60.0,34104,12202,0.1544
289,_34528716,DepthFirstSearch,C1,N/A,True,_12345678,28,56.0,61691,22118,0.3128
290,_34528716,DepthFirstSearch,C1,N/A,True,None,inf,inf,97281,34919,0.4769
291,_34528716,DepthFirstSearch,C2,N/A,True,12345678_,30,74.0,15746,5634,0.0761
292,_34528716,DepthFirstSearch,C2,N/A,True,12345678_,30,74.0,4759,1697,0.0233
293,_34528716,DepthFirstSearch,C2,N/A,True,None,inf,inf,53992,19360,0.275
294,_34528716,DepthFirstSearch,C2,N/A,True,1234567_8,29,71.0,66098,23739,0.3383
295,_34528716,DepthFirstSearch,C2,N/A,True,123_45678,27,68.0,11147,3985,0.0521
296,_34528716,DepthFirstSearch,C2,N/A,True,_12345678,30,76.0,49500,17726,0.235
297,_34528716,DepthFirstSearch,C2,N/A,True,12_345678,30,74.0,28485,10200,0.1539
298,_34528716,DepthFirstSearch,C2,N/A,True,12345678_,28,70.0,10068,3596,0.0462
299,_34528716,DepthFirstSearch,C2,N/A,True,None,inf,inf,92310,33108,0.4704
300,_34528716,DepthFirstSearch,C2,N/A,True,12_345678,28,70.0,50201,17962,0.2405
301,_34528716,DepthFirstSearch,C3,N/A,True,12_345678,30,76.0,726,260,0.0041
302,_34528716,DepthFirstSearch,C3,N/A,True,1_2345678,29,74.0,62737,22483,0.3248
303,_34528716,DepthFirstSearch,C3,N/A,True,12_345678,28,72.0,10568,3778,0.0517
304,_34528716,DepthFirstSearch,C3,N/A,True,123_45678,27,69.0,2336,834,0.0112
305,_34528716,DepthFirstSearch,C3,N/A,True,_12345678,30,76.0,75710,27175,0.3861
306,_34528716,DepthFirstSearch,C3,N/A,True,None,inf,inf,70247,25203,0.3597
307,_34528716,DepthFirstSearch,C3,N/A,True,12345678_,28,72.0,17842,6398,0.0866
308,_34528716,DepthFirstSearch,C3,N/A,True,12_345678,30,76.0,3167,1129,0.0142
309,_34528716,DepthFirstSearch,C3,N/A,True,1_2345678,29,74.0,4379,1563,0.021
310,_34528716,DepthFirstSearch,C3,N/A,True,12345_678,29,73.0,45355,16242,0.2485
311,_34528716,DepthFirstSearch,C4,N/A,True,123_45678,29,87.0,8613,3088,0.0502
312,_34528716,DepthFirstSearch,C4,N/A,True,1234_5678,28,86.0,39183,14048,0.2335
313,_34528716,DepthFirstSearch,C4,N/A,True,123_45678,27,82.0,80774,28988,0.4999
314,_34528716,DepthFirstSearch,C4,N/A,True,1234_5678,30,88.0,486,171,0.002
315,_34528716,DepthFirstSearch,C4,N/A,True,None,inf,inf,66836,23965,0.4126
316,_34528716,DepthFirstSearch,C4,N/A,True,None,inf,inf,84308,30239,0.5239
317,_34528716,DepthFirstSearch,C4,N/A,True,1234_5678,28,85.0,133081,47791,0.8204
318,_34528716,DepthFirstSearch,C4,N/A,True,1_2345678,29,84.0,28443,10170,0.1819
319,_34528716,DepthFirstSearch,C4,N/A,True,12345678_,30,92.0,27843,9969,0.1666
320,_34528716,DepthFirstSearch,C4,N/A,True,12345_678,29,85.0,1987,709,0.0113
321,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,22357,8137,0.1294
322,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,24395,8970,0.1232
323,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,20781,7497,0.1159
324,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,26005,9621,0.1533
325,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,29835,11168,0.142
326,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,27691,10299,0.1548
327,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,29779,11147,0.1582
328,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,26723,9906,0.1527
329,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,31027,11648,0.1713
330,16_354278,BreadthFirstSearch,C1,N/A,True,1234567_8,17,34.0,24633,9067,0.1236
331,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,24751,9113,0.1368
332,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,27767,10329,0.1571
333,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,26689,9894,0.15
334,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,20403,7349,0.1099
335,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,29935,11207,0.1626
336,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,26155,9680,0.1503
337,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,30829,11568,0.1732
338,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,26367,9766,0.1575
339,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,26325,9748,0.1291
340,16_354278,BreadthFirstSearch,C2,N/A,True,1234567_8,17,43.0,27707,10306,0.1588
341,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,24669,9078,0.1434
342,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,29803,11154,0.1739
343,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,25503,9418,0.1257
344,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,25439,9391,0.1449
345,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,26677,9888,0.1526
346,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,25749,9517,0.1516
347,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,20613,7431,0.1012
348,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,30841,11573,0.1735
349,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,30855,11579,0.1736
350,16_354278,BreadthFirstSearch,C3,N/A,True,1234567_8,17,42.0,26223,9708,0.1581
351,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,25837,9553,0.1744
352,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,21857,7935,0.1362
353,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,22115,8038,0.1524
354,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,31185,11712,0.2106
355,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,25837,9552,0.1749
356,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,29745,11132,0.1844
357,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,27927,10392,0.1794
358,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,30945,11616,0.2083
359,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,29967,11220,0.2052
360,16_354278,BreadthFirstSearch,C4,N/A,True,1234567_8,17,50.0,31075,11667,0.2144
361,16_354278,DepthFirstSearch,C1,N/A,True,12_345678,30,60.0,42840,15352,0.194
362,16_354278,DepthFirstSearch,C1,N/A,True,None,inf,inf,130756,47003,0.6565
363,16_354278,DepthFirstSearch,C1,N/A,True,12345678_,30,60.0,5229,1871,0.0226
364,16_354278,DepthFirstSearch,C1,N/A,True,1234_5678,26,52.0,28065,10076,0.1294
365,16_354278,DepthFirstSearch,C1,N/A,True,123456_78,26,52.0,71255,25567,0.358
366,16_354278,DepthFirstSearch,C1,N/A,True,12_345678,30,60.0,20761,7423,0.0943
367,16_354278,DepthFirstSearch,C1,N/A,True,None,inf,inf,49062,17594,0.2467
368,16_354278,DepthFirstSearch,C1,N/A,True,1234567_8,29,58.0,31803,11391,0.1458
369,16_354278,DepthFirstSearch,C1,N/A,True,1234_5678,30,60.0,3213,1150,0.0142
370,16_354278,DepthFirstSearch,C1,N/A,True,1234_5678,26,52.0,24533,8798,0.1177
371,16_354278,DepthFirstSearch,C2,N/A,True,1_2345678,29,71.0,29564,10562,0.1551
372,16_354278,DepthFirstSearch,C2,N/A,True,12_345678,28,70.0,64136,23012,0.3091
373,16_354278,DepthFirstSearch,C2,N/A,True,123456_78,30,74.0,48063,17190,0.2508
374,16_354278,DepthFirstSearch,C2,N/A,True,12345678_,26,64.0,31517,11275,0.1519
375,16_354278,DepthFirstSearch,C2,N/A,True,12345678_,28,70.0,39017,13949,0.2107
376,16_354278,DepthFirstSearch,C2,N/A,True,None,inf,inf,95215,34161,0.4898
377,16_354278,DepthFirstSearch,C2,N/A,True,None,inf,inf,33512,12011,0.1651
378,16_354278,DepthFirstSearch,C2,N/A,True,None,inf,inf,67713,24317,0.3465
379,16_354278,DepthFirstSearch,C2,N/A,True,123456_78,28,70.0,67757,24294,0.3484
380,16_354278,DepthFirstSearch,C2,N/A,True,12345678_,30,76.0,36058,12929,0.1697
381,16_354278,DepthFirstSearch,C3,N/A,True,12_345678,30,76.0,14084,5047,0.0706
382,16_354278,DepthFirstSearch,C3,N/A,True,None,inf,inf,58007,20756,0.3004
383,16_354278,DepthFirstSearch,C3,N/A,True,None,inf,inf,68515,24582,0.3526
384,16_354278,DepthFirstSearch,C3,N/A,True,None,inf,inf,82710,29702,0.4303
385,16_354278,DepthFirstSearch,C3,N/A,True,12_345678,30,78.0,8583,3067,0.0401
386,16_354278,DepthFirstSearch,C3,N/A,True,1234_5678,30,75.0,49459,17760,0.2386
387,16_354278,DepthFirstSearch,C3,N/A,True,None,inf,inf,45119,16192,0.2366
388,16_354278,DepthFirstSearch,C3,N/A,True,12_345678,28,72.0,4014,1432,0.0202
389,16_354278,DepthFirstSearch,C3,N/A,True,123456_78,30,74.0,15460,5531,0.072
390,16_354278,DepthFirstSearch,C3,N/A,True,1_2345678,29,74.0,14500,5183,0.0672
391,16_354278,DepthFirstSearch,C4,N/A,True,12345678_,30,94.0,6572,2345,0.0372
392,16_354278,DepthFirstSearch,C4,N/A,True,123456_78,30,91.0,76240,27343,0.4679
393,16_354278,DepthFirstSearch,C4,N/A,True,12345678_,28,80.0,27485,9822,0.1586
394,16_354278,DepthFirstSearch,C4,N/A,True,12_345678,26,79.0,45765,16400,0.285
395,16_354278,DepthFirstSearch,C4,N/A,True,12_345678,30,93.0,8202,2922,0.0472
396,16_354278,DepthFirstSearch,C4,N/A,True,None,inf,inf,87666,31445,0.5391
397,16_354278,DepthFirstSearch,C4,N/A,True,1234567_8,17,50.0,69607,24974,0.4369
398,16_354278,DepthFirstSearch,C4,N/A,True,12_345678,30,87.0,2930,1050,0.0172
399,16_354278,DepthFirstSearch,C4,N/A,True,1234_5678,30,95.0,10121,3623,0.0594
400,16_354278,DepthFirstSearch,C4,N/A,True,1_2345678,29,87.0,8951,3201,0.0523
401,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,73108,26645,0.4268
402,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,68416,25081,0.3974
403,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,62827,23218,0.3278
404,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,54856,20561,0.3157
405,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,67993,24940,0.3857
406,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,66517,24448,0.384
407,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,62074,22967,0.3255
408,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,71305,26044,0.3943
409,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,66703,24510,0.376
410,14658_237,BreadthFirstSearch,C1,N/A,True,123456_78,19,38.0,57046,21291,0.3292
411,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,62077,22968,0.3302
412,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,65092,23973,0.3666
413,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,77479,28102,0.4344
414,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,57937,21588,0.332
415,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,59332,22053,0.3473
416,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,54085,20304,0.2937
417,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,69244,25357,0.3935
418,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,62842,23223,0.3653
419,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,71659,26162,0.4128
420,14658_237,BreadthFirstSearch,C2,N/A,True,123456_78,19,46.0,64141,23656,0.3773
421,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,61609,22812,0.334
422,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,63217,23348,0.364
423,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,60718,22515,0.3585
424,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,64345,23724,0.3846
425,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,55465,20764,0.3016
426,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,72667,26498,0.4236
427,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,63679,23502,0.3711
428,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,68080,24969,0.4027
429,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,70213,25680,0.4184
430,14658_237,BreadthFirstSearch,C3,N/A,True,123456_78,19,49.0,63799,23542,0.3462
431,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,77917,28248,0.5543
432,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,62644,23157,0.3971
433,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,66946,24591,0.4573
434,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,59092,21973,0.4008
435,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,72718,26515,0.4962
436,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,69373,25400,0.4834
437,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,71611,26146,0.5107
438,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,69805,25544,0.4931
439,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,69418,25415,0.4823
440,14658_237,BreadthFirstSearch,C4,N/A,True,123456_78,19,56.0,73276,26701,0.501
441,14658_237,DepthFirstSearch,C1,N/A,True,123_45678,30,60.0,108047,40505,0.5298
442,14658_237,DepthFirstSearch,C1,N/A,True,None,inf,inf,102171,38273,0.5059
443,14658_237,DepthFirstSearch,C1,N/A,True,None,inf,inf,144321,54121,0.7067
444,14658_237,DepthFirstSearch,C1,N/A,True,12_345678,25,50.0,53280,19977,0.2691
445,14658_237,DepthFirstSearch,C1,N/A,True,1_2345678,30,60.0,50805,19030,0.2388
446,14658_237,DepthFirstSearch,C1,N/A,True,1_2345678,26,52.0,18542,6946,0.0821
447,14658_237,DepthFirstSearch,C1,N/A,True,123_45678,30,60.0,73618,27583,0.357
448,14658_237,DepthFirstSearch,C1,N/A,True,1_2345678,30,60.0,67872,25461,0.3377
449,14658_237,DepthFirstSearch,C1,N/A,True,123456_78,29,58.0,86011,32214,0.4247
450,14658_237,DepthFirstSearch,C1,N/A,True,123456_78,29,58.0,39111,14650,0.2009
451,14658_237,DepthFirstSearch,C2,N/A,True,123456_78,27,66.0,46996,17610,0.2261
452,14658_237,DepthFirstSearch,C2,N/A,True,123_45678,30,76.0,62592,23470,0.3205
453,14658_237,DepthFirstSearch,C2,N/A,True,1_2345678,28,71.0,11912,4461,0.0551
454,14658_237,DepthFirstSearch,C2,N/A,True,1_2345678,28,69.0,25440,9538,0.1175
455,14658_237,DepthFirstSearch,C2,N/A,True,1_2345678,28,69.0,27215,10204,0.1523
456,14658_237,DepthFirstSearch,C2,N/A,True,None,inf,inf,130054,48761,0.6561
457,14658_237,DepthFirstSearch,C2,N/A,True,12_345678,29,72.0,28937,10857,0.1375
458,14658_237,DepthFirstSearch,C2,N/A,True,1_2345678,30,75.0,86428,32401,0.4387
459,14658_237,DepthFirstSearch,C2,N/A,True,12_345678,23,58.0,22438,8406,0.1181
460,14658_237,DepthFirstSearch,C2,N/A,True,1_2345678,30,75.0,142539,53471,0.7123
461,14658_237,DepthFirstSearch,C3,N/A,True,None,inf,inf,69286,25989,0.3456
462,14658_237,DepthFirstSearch,C3,N/A,True,1_2345678,30,75.0,119192,44699,0.6232
463,14658_237,DepthFirstSearch,C3,N/A,True,1_2345678,30,73.0,17943,6718,0.0851
464,14658_237,DepthFirstSearch,C3,N/A,True,123456_78,29,73.0,32985,12381,0.1639
465,14658_237,DepthFirstSearch,C3,N/A,True,_12345678,27,67.0,31687,11855,0.1696
466,14658_237,DepthFirstSearch,C3,N/A,True,1_2345678,28,69.0,177090,66391,0.9196
467,14658_237,DepthFirstSearch,C3,N/A,True,None,inf,inf,167329,62695,0.8719
468,14658_237,DepthFirstSearch,C3,N/A,True,1234567_8,30,75.0,65575,24579,0.3211
469,14658_237,DepthFirstSearch,C3,N/A,True,123456_78,27,69.0,30362,11376,0.1619
470,14658_237,DepthFirstSearch,C3,N/A,True,1_2345678,28,69.0,105444,39530,0.5449
471,14658_237,DepthFirstSearch,C4,N/A,True,None,inf,inf,101479,38057,0.6192
472,14658_237,DepthFirstSearch,C4,N/A,True,123456_78,29,87.0,54769,20548,0.3443
473,14658_237,DepthFirstSearch,C4,N/A,True,1_2345678,28,82.0,84510,31674,0.5103
474,14658_237,DepthFirstSearch,C4,N/A,True,123456_78,27,82.0,114664,42962,0.699
475,14658_237,DepthFirstSearch,C4,N/A,True,12345_678,30,88.0,37504,14058,0.2365
476,14658_237,DepthFirstSearch,C4,N/A,True,1234567_8,30,90.0,10216,3830,0.0602
477,14658_237,DepthFirstSearch,C4,N/A,True,None,inf,inf,41033,15360,0.2445
478,14658_237,DepthFirstSearch,C4,N/A,True,1234567_8,26,78.0,75168,28211,0.4582
479,14658_237,DepthFirstSearch,C4,N/A,True,None,inf,inf,129218,48418,0.8106
480,14658_237,DepthFirstSearch,C4,N/A,True,1_2345678,30,88.0,31354,11739,0.1826
481,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,81356,29571,0.4536
482,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,98292,36488,0.5638
483,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,81082,29457,0.4459
484,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,112330,42285,0.6371
485,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,81724,29718,0.4518
486,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,106916,40074,0.606
487,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,80912,29389,0.448
488,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,105820,39625,0.5994
489,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,112732,42454,0.643
490,7254318_6,BreadthFirstSearch,C1,N/A,True,123_45678,20,40.0,107880,40460,0.6306
491,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,80910,29390,0.4647
492,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,107098,40147,0.6316
493,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,106766,40013,0.6401
494,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,111822,42078,0.6152
495,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,111770,42067,0.6349
496,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,81014,29426,0.4957
497,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,107470,40299,0.6069
498,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,108624,40767,0.6267
499,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,107432,40279,0.6238
500,7254318_6,BreadthFirstSearch,C2,N/A,True,123_45678,20,51.0,80640,29277,0.4616
501,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,82644,30093,0.4674
502,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,99118,36897,0.5764
503,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,107190,40184,0.6392
504,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,111550,41979,0.6743
505,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,88430,32457,0.5033
506,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,97368,36119,0.5859
507,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,88486,32478,0.5152
508,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,104886,39243,0.6212
509,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,99192,36925,0.5577
510,7254318_6,BreadthFirstSearch,C3,N/A,True,123_45678,20,49.0,108302,40636,0.6158
511,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,89388,32843,0.6327
512,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,104814,39212,0.6843
513,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,86308,31596,0.6014
514,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,106304,39820,0.7489
515,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,106710,39990,0.7103
516,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,88104,32322,0.6205
517,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,97708,36253,0.6499
518,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,97306,36092,0.6646
519,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,96932,35936,0.6898
520,7254318_6,BreadthFirstSearch,C4,N/A,True,123_45678,20,58.0,112184,42226,0.7399
521,7254318_6,DepthFirstSearch,C1,N/A,True,12345_678,30,60.0,60484,22682,0.2947
522,7254318_6,DepthFirstSearch,C1,N/A,True,None,inf,inf,109067,40882,0.535
523,7254318_6,DepthFirstSearch,C1,N/A,True,None,inf,inf,92528,34672,0.4768
524,7254318_6,DepthFirstSearch,C1,N/A,True,12345_678,30,60.0,42594,15954,0.1972
525,7254318_6,DepthFirstSearch,C1,N/A,True,123456_78,27,54.0,66267,24870,0.3375
526,7254318_6,DepthFirstSearch,C1,N/A,True,None,inf,inf,143029,53620,0.7262
527,7254318_6,DepthFirstSearch,C1,N/A,True,_12345678,29,58.0,88123,33010,0.4513
528,7254318_6,DepthFirstSearch,C1,N/A,True,None,inf,inf,127283,47768,0.634
529,7254318_6,DepthFirstSearch,C1,N/A,True,1234_5678,29,58.0,80167,30044,0.3985
530,7254318_6,DepthFirstSearch,C1,N/A,True,1_2345678,30,60.0,89459,33560,0.4432
531,7254318_6,DepthFirstSearch,C2,N/A,True,1234567_8,30,74.0,5340,1994,0.0241
532,7254318_6,DepthFirstSearch,C2,N/A,True,12345678_,29,71.0,19182,7186,0.0892
533,7254318_6,DepthFirstSearch,C2,N/A,True,12345678_,29,73.0,12236,4586,0.058
534,7254318_6,DepthFirstSearch,C2,N/A,True,123_45678,30,75.0,46787,17528,0.2463
535,7254318_6,DepthFirstSearch,C2,N/A,True,123_45678,28,69.0,1686,629,0.0081
536,7254318_6,DepthFirstSearch,C2,N/A,True,12_345678,29,73.0,37804,14170,0.2018
537,7254318_6,DepthFirstSearch,C2,N/A,True,1234_5678,29,70.0,33001,12371,0.158
538,7254318_6,DepthFirstSearch,C2,N/A,True,123_45678,26,65.0,89184,33412,0.447
539,7254318_6,DepthFirstSearch,C2,N/A,True,1_2345678,30,74.0,22378,8384,0.1051
540,7254318_6,DepthFirstSearch,C2,N/A,True,123_45678,28,71.0,44643,16732,0.23
541,7254318_6,DepthFirstSearch,C3,N/A,True,1234567_8,28,70.0,65985,24738,0.3216
542,7254318_6,DepthFirstSearch,C3,N/A,True,1_2345678,30,78.0,49059,18388,0.2556
543,7254318_6,DepthFirstSearch,C3,N/A,True,12345678_,21,52.0,13824,5180,0.0662
544,7254318_6,DepthFirstSearch,C3,N/A,True,123_45678,24,59.0,118075,44242,0.6218
545,7254318_6,DepthFirstSearch,C3,N/A,True,123456_78,29,72.0,50267,18837,0.2452
546,7254318_6,DepthFirstSearch,C3,N/A,True,1_2345678,30,76.0,83606,31340,0.4291
547,7254318_6,DepthFirstSearch,C3,N/A,True,None,inf,inf,104251,39090,0.5373
548,7254318_6,DepthFirstSearch,C3,N/A,True,123_45678,30,75.0,66528,24925,0.345
549,7254318_6,DepthFirstSearch,C3,N/A,True,123456_78,27,68.0,15846,5941,0.076
550,7254318_6,DepthFirstSearch,C3,N/A,True,1234567_8,30,76.0,64891,24310,0.3358
551,7254318_6,DepthFirstSearch,C4,N/A,True,12_345678,29,86.0,76338,28620,0.4726
552,7254318_6,DepthFirstSearch,C4,N/A,True,123456_78,27,79.0,24404,9156,0.1438
553,7254318_6,DepthFirstSearch,C4,N/A,True,None,inf,inf,116046,43500,0.7296
554,7254318_6,DepthFirstSearch,C4,N/A,True,_12345678,29,86.0,102501,38404,0.6325
555,7254318_6,DepthFirstSearch,C4,N/A,True,123_45678,28,84.0,131695,49391,0.804
556,7254318_6,DepthFirstSearch,C4,N/A,True,123456_78,29,89.0,132549,49697,0.8218
557,7254318_6,DepthFirstSearch,C4,N/A,True,123_45678,30,90.0,89127,33426,0.5368
558,7254318_6,DepthFirstSearch,C4,N/A,True,1_2345678,30,88.0,65032,24394,0.4027
559,7254318_6,DepthFirstSearch,C4,N/A,True,12345678_,27,82.0,42739,16022,0.2491
560,7254318_6,DepthFirstSearch,C4,N/A,True,123456_78,29,87.0,11759,4401,0.0832
561,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,134789,49814,0.7712
562,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,153917,56190,0.9086
563,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,153182,55945,0.9791
564,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,128177,47610,0.7334
565,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,140498,51717,0.8451
566,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,123815,46156,0.6979
567,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,134792,49815,0.7602
568,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,138458,51037,0.8278
569,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,124424,46359,0.7113
570,147_83526,BreadthFirstSearch,C1,N/A,True,123456_78,21,42.0,153950,56201,0.9403
571,147_83526,BreadthFirstSearch,C2,N/A,True,123456_78,21,50.0,147884,54179,0.9082
572,147_83526,BreadthFirstSearch,C2,N/A,True,123456_78,21,50.0,143507,52720,0.8239
573,147_83526,BreadthFirstSearch,C2,N/A,True,123456_78,21,50.0,121421,45358,0.6912
